,Date,Year,Month,Country_id,Precipitation,SPI
209,1918-06-30,1918,June,SOM,15.5,0.20621480329075553
210,1918-07-31,1918,July,SOM,12.63,0.17348644341418296
211,1918-08-31,1918,August,SOM,6.98,0.9294936540641624
212,1918-09-30,1918,September,SOM,8.96,0.6082814675789595
213,1918-10-31,1918,October,SOM,37.84,0.24379073473533835
214,1918-11-30,1918,November,SOM,25.94,0.3609112505344977
215,1918-12-31,1918,December,SOM,7.98,0.2588039678952707
216,1919-01-31,1919,January,SOM,1.64,0.6235958222750375
217,1919-02-28,1919,February,SOM,1.74,0.4759712677406713
218,1919-03-31,1919,March,SOM,24.0,-1.292414842052433
219,1919-04-30,1919,April,SOM,49.79,0.2238044313516195
220,1919-05-31,1919,May,SOM,48.26,0.4013078680686007
221,1919-06-30,1919,June,SOM,17.27,-0.04886792987766965
222,1919-07-31,1919,July,SOM,14.56,-0.1947248546910073
223,1919-08-31,1919,August,SOM,8.5,0.5787211802142759
224,1919-09-30,1919,September,SOM,11.58,0.13454936211076965
225,1919-10-31,1919,October,SOM,44.35,-0.11422563331472503
226,1919-11-30,1919,November,SOM,20.76,0.6312054919822199
227,1919-12-31,1919,December,SOM,6.56,0.4460600329298661
228,1920-01-31,1920,January,SOM,1.94,0.40627124135545356
229,1920-02-29,1920,February,SOM,2.62,-0.037934842470510016
230,1920-03-31,1920,March,SOM,46.47,-3.8415881465691717
231,1920-04-30,1920,April,SOM,64.69,-0.5587883444660522
232,1920-05-31,1920,May,SOM,47.75,0.42934190612528433
233,1920-06-30,1920,June,SOM,9.92,1.0103739281946047
234,1920-07-31,1920,July,SOM,10.54,0.572223030481462
235,1920-08-31,1920,August,SOM,19.96,-2.065918655522369
236,1920-09-30,1920,September,SOM,9.23,0.5594617467864362
237,1920-10-31,1920,October,SOM,33.36,0.49016759016764033
238,1920-11-30,1920,November,SOM,37.68,-0.25168612293968334
239,1920-12-31,1920,December,SOM,18.8,-1.1680344994810115
240,1921-01-31,1921,January,SOM,2.59,-0.0645986839703115
241,1921-02-28,1921,February,SOM,1.45,0.6453266904239015
242,1921-03-31,1921,March,SOM,5.45,0.8120428703990802
243,1921-04-30,1921,April,SOM,39.43,0.7679427640677993
244,1921-05-31,1921,May,SOM,54.92,0.03521631226955398
245,1921-06-30,1921,June,SOM,15.38,0.22350854791234356
246,1921-07-31,1921,July,SOM,11.62,0.3661773299873658
247,1921-08-31,1921,August,SOM,10.92,0.020254478426956508
248,1921-09-30,1921,September,SOM,9.87,0.4437409271300847
249,1921-10-31,1921,October,SOM,45.6,-0.18296917556704137
250,1921-11-30,1921,November,SOM,16.75,0.8404487175044913
251,1921-12-31,1921,December,SOM,4.17,0.7612304522486567
252,1922-01-31,1922,January,SOM,1.8,0.507689379117926
253,1922-02-28,1922,February,SOM,1.84,0.4175728461257643
254,1922-03-31,1922,March,SOM,14.96,-0.26684623177956635
255,1922-04-30,1922,April,SOM,56.47,-0.1270492426391219
256,1922-05-31,1922,May,SOM,64.83,-0.5095235252632613
257,1922-06-30,1922,June,SOM,12.45,0.6457641457561212
258,1922-07-31,1922,July,SOM,27.48,-2.659641938379639
259,1922-08-31,1922,August,SOM,9.24,0.4079503705768311
260,1922-09-30,1922,September,SOM,13.45,-0.20357240782263303
261,1922-10-31,1922,October,SOM,57.91,-0.8599555796678524
262,1922-11-30,1922,November,SOM,9.77,1.2046675988375224
263,1922-12-31,1922,December,SOM,12.59,-0.3491188911254927
264,1923-01-31,1923,January,SOM,2.34,0.11650513346267509
265,1923-02-28,1923,February,SOM,5.16,-1.5212547514891468
266,1923-03-31,1923,March,SOM,15.58,-0.33718390195314785
267,1923-04-30,1923,April,SOM,77.27,-1.2195277484785563
268,1923-05-31,1923,May,SOM,63.87,-0.4567535712742095
269,1923-06-30,1923,June,SOM,23.21,-0.9049082886462834
270,1923-07-31,1923,July,SOM,19.21,-1.0818660651516991
271,1923-08-31,1923,August,SOM,9.41,0.3687192386330938
272,1923-09-30,1923,September,SOM,25.09,-2.308244815322531
273,1923-10-31,1923,October,SOM,95.63,-2.93436071067375
274,1923-11-30,1923,November,SOM,46.55,-0.7145258761522886
